amount_transferred,mode_of_transaction,date_and_time,account_number,place_of_transaction,label,amount_before_transaction,amount_after_transaction
8155.861103,Online,08-03-2024 23:23,6972635921,Hyderabad,legitimate,14556.92112,6401.060015
7828.254003,Mobile,19-01-2024 07:34,9993478460,Pallavaram,legitimate,11827.71189,3999.457886
3832.833917,Mobile,09-01-2024 09:46,6592100688,Gudivada,legitimate,6886.801001,3053.967084
908.1368221,Branch,04-02-2024 07:33,6416246300,Rampur,fraud,7518.315761,6610.178939
2282.992208,Mobile,09-01-2024 19:47,8674475886,Anantapuram,legitimate,10646.21057,8363.218366
6629.109218,Mobile,04-01-2024 09:12,8468676199,Panvel,legitimate,12257.19117,5628.081952
6491.465513,Mobile,14-03-2024 21:18,5973723013,Ramagundam,legitimate,6899.30227,407.8367572
3522.390336,Online,22-01-2024 02:40,7583071075,Begusarai,fraud,8190.262125,4667.871789
690.2115209,Online,02-01-2024 23:21,4560298127,Mahbubnagar,legitimate,5371.534936,4681.323415
6397.350859,Online,22-02-2024 04:57,5629445377,Nangloi Jat,legitimate,11880.95596,5483.605099
3375.890446,Mobile,27-01-2024 04:51,6208313865,Jodhpur,fraud,10118.38357,6742.49312
868.7284132,Mobile,07-02-2024 06:36,8772970365,Hospet,legitimate,1159.980608,291.252195
1792.270384,Branch,03-01-2024 15:58,2722821244,Gwalior,legitimate,6862.195366,5069.924982
1143.11273,Branch,14-02-2024 01:39,6913830453,Nashik,legitimate,7067.359647,5924.246917
6635.95403,Mobile,05-02-2024 03:52,1093097266,Jaunpur,fraud,10135.15256,3499.198526
8205.528272,Branch,14-01-2024 16:58,1276829116,Hajipur,legitimate,14922.34402,6716.815743
398.0283349,Mobile,13-01-2024 02:03,2142129957,Asansol,legitimate,2756.987734,2358.9594
1122.323588,Online,08-02-2024 22:37,5586796148,Ulhasnagar,legitimate,4364.309685,3241.986097
2490.856217,Online,12-02-2024 11:50,9181582202,Indore,legitimate,12122.13416,9631.27794
8303.663771,Online,17-01-2024 02:24,8230675585,Dhule,legitimate,11849.56044,3545.896672
362.4619744,Branch,13-01-2024 23:30,4961553393,Gwalior,fraud,3892.820759,3530.358785
1006.662526,Branch,27-01-2024 21:13,5235703153,Pimpri-Chinchwad,fraud,7003.900821,5997.238295
7262.133397,Mobile,27-02-2024 06:53,2519074465,Nanded,legitimate,16974.78916,9712.655766
5509.660129,Mobile,05-03-2024 09:20,2814203830,South Dumdum,legitimate,15342.15654,9832.496415
9509.073692,Mobile,12-02-2024 09:01,2077987558,Bhilwara,fraud,15347.68753,5838.61384
3687.699601,Online,12-03-2024 19:38,1215904135,Bhagalpur,fraud,3798.461097,110.7614961
4291.017927,Branch,02-02-2024 00:01,8844908928,Ujjain,legitimate,13307.51778,9016.499853
3492.186951,Mobile,08-03-2024 09:20,435163950,Unnao,legitimate,9237.5428,5745.355849
4552.42444,Branch,08-02-2024 23:29,9093089399,Bellary,fraud,8275.788882,3723.364442
6166.678772,Online,22-01-2024 11:51,1114969561,Dewas,legitimate,14475.71067,8309.031896
8484.183522,Mobile,27-01-2024 15:39,5988176302,Guntur,legitimate,12542.52487,4058.341348
222.7999591,Online,27-01-2024 15:55,3188392477,Kollam,fraud,659.8405705,437.0406114
2636.295993,Branch,23-01-2024 10:50,8048257350,Sasaram,legitimate,10864.911,8228.615008
798.3028122,Branch,27-01-2024 09:36,1454686730,Bidhannagar,legitimate,6302.310882,5504.00807
1909.852547,Mobile,09-02-2024 06:20,7210747555,Vijayawada,legitimate,5357.473575,3447.621028
2117.287945,Mobile,04-03-2024 07:01,7247621243,Pondicherry,fraud,4701.122471,2583.834526
661.1362784,Mobile,19-01-2024 10:00,3628778515,Jabalpur,legitimate,6639.731127,5978.594848
1765.216192,Branch,04-03-2024 21:11,6588985845,Phagwara,legitimate,3924.90672,2159.690527
3528.825344,Mobile,25-02-2024 12:58,6979641225,Dibrugarh,fraud,6834.949121,3306.123777
7640.034192,Branch,28-02-2024 09:40,5016357201,Thiruvananthapuram,fraud,14041.68425,6401.650063
8621.232774,Branch,01-01-2024 17:49,2387155984,Kirari Suleman Nagar,fraud,17448.52283,8827.290059
1193.69372,Branch,26-01-2024 21:26,861657253,Mathura,fraud,6569.307971,5375.614251
1029.617086,Branch,02-02-2024 23:10,9421430980,Gopalpur,fraud,8644.770429,7615.153343
2164.254092,Branch,10-01-2024 11:50,9138516578,Bhiwani,fraud,9818.554069,7654.299977
8130.125322,Branch,16-02-2024 05:42,9048121483,Imphal,legitimate,14807.22945,6677.104131
7591.839906,Mobile,23-02-2024 21:44,9770808608,Purnia,fraud,10125.63945,2533.799543
533.0168159,Mobile,15-01-2024 10:54,4150580672,Hapur,legitimate,9214.223938,8681.207122
6546.36109,Online,06-03-2024 00:04,3042905108,Proddatur,fraud,10965.49008,4419.128991
2507.404691,Mobile,01-02-2024 12:13,8608460776,Bhopal,fraud,3045.091056,537.686365
7218.554461,Branch,02-03-2024 14:39,8286308165,Gandhidham,fraud,9740.219895,2521.665434
2041.367356,Branch,10-02-2024 17:11,1719024237,Ujjain,legitimate,9720.296062,7678.928706
5751.686427,Online,20-02-2024 17:16,2579809434,Pune,legitimate,6536.106451,784.4200246
3899.946224,Online,24-02-2024 13:29,9983424648,Delhi,fraud,5458.853805,1558.907581
1221.704697,Branch,30-01-2024 19:52,1564932398,Guntur,legitimate,8194.550176,6972.845479
600.6737279,Branch,24-02-2024 09:56,5132352552,Thoothukudi,legitimate,9537.421546,8936.747818
1833.719087,Branch,26-02-2024 12:47,9251225746,Aizawl,legitimate,8207.665937,6373.94685
1573.991698,Online,11-03-2024 19:03,1684592738,Udaipur,fraud,3874.673131,2300.681433
6359.827723,Online,10-02-2024 01:22,8091569327,Bhatpara,fraud,6988.623979,628.7962562
765.8335483,Branch,22-02-2024 08:26,8418458419,Ahmednagar,legitimate,6955.586716,6189.753167
7820.226752,Mobile,13-02-2024 06:06,6220572322,Latur,legitimate,8389.472673,569.2459215
6873.906962,Mobile,13-03-2024 14:59,7496242666,Silchar,fraud,13039.85528,6165.948314
8003.102652,Online,22-01-2024 14:17,6747219945,Bhimavaram,legitimate,10336.3441,2333.241447
3642.331368,Mobile,03-02-2024 03:09,9522447232,Jaunpur,legitimate,12698.42639,9056.095018
2639.971559,Online,25-01-2024 09:42,6430914304,Kavali,fraud,7443.388977,4803.417418
307.3551142,Mobile,08-03-2024 14:23,5031919420,Chandigarh,fraud,2624.345604,2316.99049
2696.414039,Mobile,21-02-2024 13:37,4347948265,Baranagar,fraud,11242.55267,8546.138634
2450.591337,Online,18-02-2024 12:14,4057195083,Gulbarga,legitimate,5065.541782,2614.950445
9700.263965,Mobile,11-01-2024 02:55,5513327564,Hajipur,legitimate,12835.59482,3135.330858
3677.897413,Branch,21-01-2024 01:03,2465566698,Singrauli,legitimate,12037.24861,8359.351201
9452.888962,Branch,08-01-2024 09:56,4207241326,Salem,legitimate,12609.93006,3157.041095
8162.429115,Online,15-01-2024 04:11,8951307995,Durgapur,legitimate,12323.05043,4160.621315
9802.322495,Mobile,08-03-2024 19:16,9690620414,Dibrugarh,fraud,13344.21264,3541.890141
978.1550842,Mobile,03-01-2024 23:27,2166002273,Ramgarh,fraud,2230.518231,1252.363147
3808.027609,Branch,06-03-2024 04:33,2414825251,Bhilwara,legitimate,4293.096151,485.0685412
6206.157718,Mobile,13-02-2024 05:07,1935926903,Jaunpur,legitimate,13479.11039,7272.952673
1493.949194,Mobile,24-02-2024 10:25,9832457813,Muzaffarnagar,legitimate,7980.806721,6486.857527
7786.488311,Online,06-02-2024 14:54,4109233341,Sri Ganganagar,fraud,10681.91238,2895.424069
7335.127553,Branch,14-01-2024 15:31,1119500896,Darbhanga,fraud,10361.55889,3026.431337
783.1751669,Branch,07-01-2024 12:33,7353973363,Yamunanagar,legitimate,10238.73242,9455.557252
6201.374811,Online,07-03-2024 08:09,9554233032,Ghaziabad,legitimate,16079.31897,9877.94416
8745.896867,Branch,07-02-2024 09:57,1911022293,Khammam,fraud,13532.90241,4787.005542
4032.116943,Online,06-01-2024 13:52,4439502669,Mehsana,fraud,12076.38922,8044.27228
3212.066121,Online,15-03-2024 13:30,1448540988,Bhagalpur,fraud,10605.25629,7393.190171
7172.799224,Online,14-03-2024 16:55,9317386028,New Delhi,legitimate,10216.24455,3043.445324
1011.463162,Mobile,06-03-2024 09:48,9373641438,Ozhukarai,legitimate,1691.233996,679.7708342
4679.967272,Mobile,06-01-2024 15:09,5233191604,Shahjahanpur,fraud,6191.274217,1511.306946
1223.38786,Mobile,11-02-2024 10:53,6609395896,Firozabad,fraud,9622.499619,8399.111758
5112.033989,Branch,12-03-2024 05:57,4597688789,Gulbarga,legitimate,12451.05081,7339.016818
2265.227023,Mobile,21-01-2024 00:34,5643698133,Imphal,legitimate,8942.141983,6676.91496
8727.459843,Branch,11-01-2024 00:29,5925107260,Guna,fraud,10120.88328,1393.423434
4104.821117,Mobile,22-02-2024 09:28,643686938,Durg,legitimate,10540.13492,6435.313806
7629.69886,Mobile,01-02-2024 11:58,7711761878,Tirunelveli,legitimate,15374.00694,7744.308082
8124.477975,Online,14-01-2024 08:16,5522799090,Jodhpur,fraud,16744.4353,8619.957324
6964.879068,Branch,14-01-2024 06:00,3938076573,Dharmavaram,legitimate,7195.868732,230.989664
6911.651015,Online,26-01-2024 01:05,730723421,Ahmednagar,legitimate,13787.95452,6876.303509
9035.273776,Online,06-03-2024 04:49,6954517623,Ramgarh,fraud,9324.340567,289.0667905
6652.944963,Branch,29-01-2024 14:06,9753916436,Dhule,legitimate,13750.98613,7098.041171
3540.95809,Branch,29-01-2024 12:51,4183469228,Fatehpur,fraud,9933.609601,6392.651511
9733.473813,Mobile,15-03-2024 19:32,1176490316,Imphal,legitimate,11302.11766,1568.643843
2414.033841,Online,07-01-2024 01:31,2823833238,Bhopal,legitimate,10098.63918,7684.605338
6721.877657,Online,17-01-2024 17:14,5215452471,Raiganj,legitimate,7498.519077,776.6414201
6370.668458,Branch,05-01-2024 04:21,3891712998,Asansol,fraud,14652.01632,8281.34786
6383.245605,Branch,17-02-2024 11:06,5586937468,Kollam,fraud,9076.345129,2693.099524
7441.504474,Branch,01-03-2024 14:24,316432627,Pali,legitimate,14361.13791,6919.633437
3164.323401,Online,03-01-2024 17:28,5622628296,Pali,fraud,12408.84788,9244.524476
5921.204588,Mobile,11-03-2024 05:16,4666057288,Guntur,legitimate,9385.492132,3464.287544
6607.799473,Branch,12-01-2024 02:40,8686641633,Karawal Nagar,legitimate,11686.45085,5078.651372
6136.004509,Mobile,28-02-2024 15:45,3487940998,Jalandhar,legitimate,10820.87305,4684.868536
8641.691068,Branch,11-03-2024 03:17,8832499528,Thrissur,fraud,10302.04342,1660.352356
8369.494706,Branch,23-02-2024 09:43,7229837379,Guntur,fraud,14313.58361,5944.088904
4025.881452,Mobile,23-02-2024 22:03,4914482808,Bhilwara,legitimate,11481.60045,7455.718993
2376.550598,Mobile,07-01-2024 23:36,2141202839,New Delhi,fraud,11553.6114,9177.060806
9079.715408,Online,03-03-2024 03:02,5893381772,Panipat,legitimate,17602.66116,8522.945756
6440.712818,Branch,06-01-2024 15:39,8493972271,Tiruvottiyur,legitimate,11589.90468,5149.191859
2660.346265,Online,14-03-2024 03:05,1078265492,Asansol,fraud,9878.616095,7218.26983
3197.903525,Online,24-02-2024 06:32,2591648884,Bokaro,legitimate,11225.65932,8027.755792
4913.119176,Mobile,11-03-2024 00:32,1758377343,Tiruvottiyur,legitimate,9898.657442,4985.538266
8952.489659,Branch,21-02-2024 00:30,6375867938,Sangli-Miraj & Kupwad,fraud,10195.22251,1242.732851
4889.645145,Online,28-01-2024 20:07,1028436214,Kharagpur,legitimate,9325.159707,4435.514562
3319.381636,Branch,04-03-2024 21:13,913196148,Malegaon,fraud,11759.91421,8440.532578
6142.304455,Mobile,07-02-2024 11:41,1282134248,Durg,fraud,12149.05437,6006.749913
5076.049302,Mobile,05-01-2024 05:10,4631710436,Amritsar,legitimate,12348.18723,7272.137932
1982.065733,Branch,04-03-2024 07:05,3427750052,Malda,legitimate,3916.219152,1934.153419
4798.84567,Branch,26-02-2024 11:56,3856195100,Narasaraopet,fraud,14445.78958,9646.943905
1221.056654,Online,28-02-2024 14:49,9977483841,Shimla,fraud,5321.453896,4100.397242
3256.781501,Online,03-01-2024 07:25,57269110,Anantapuram,legitimate,9827.773176,6570.991675
6576.328555,Mobile,11-03-2024 16:03,3534434243,Nangloi Jat,fraud,6863.163875,286.8353204
5521.164524,Branch,13-03-2024 12:22,1703621990,Gandhidham,fraud,6881.62522,1360.460696
2167.938968,Online,26-02-2024 17:24,281850222,Arrah,legitimate,10010.07824,7842.139272
5526.637507,Mobile,10-02-2024 22:57,3821998875,Bhagalpur,legitimate,15209.53502,9682.897511
4184.915001,Branch,03-03-2024 12:12,8598150823,Dibrugarh,fraud,7453.463016,3268.548015
1805.966725,Branch,30-01-2024 13:21,9955782100,Faridabad,fraud,2274.056001,468.0892759
3186.979718,Online,31-01-2024 04:53,9887013544,Rewa,fraud,6859.559077,3672.57936
8989.850004,Online,03-02-2024 21:47,282271017,Dhule,legitimate,9262.784494,272.9344898
1275.220046,Branch,24-02-2024 17:15,9061049156,Kochi,legitimate,3279.713659,2004.493613
111.0097325,Mobile,01-03-2024 09:32,1848036626,Bangalore,legitimate,7660.482682,7549.472949
9659.825855,Branch,05-03-2024 18:20,9860477966,Khandwa,legitimate,19037.001,9377.175141
2942.665785,Online,13-02-2024 18:15,9523011248,Maheshtala,fraud,3908.41172,965.7459353
7477.625953,Online,15-03-2024 00:11,4662348184,Berhampore,legitimate,13100.84366,5623.21771
3436.331447,Online,16-03-2024 16:41,3525395922,Loni,fraud,6049.751823,2613.420377
6919.96449,Online,01-03-2024 20:50,2689700002,Begusarai,fraud,8396.649836,1476.685345
4140.70174,Mobile,04-02-2024 18:18,7430236989,Aizawl,legitimate,6408.606016,2267.904276
7080.877541,Branch,16-03-2024 05:54,9758762533,Belgaum,legitimate,12900.73191,5819.854368
4636.703616,Branch,05-03-2024 06:08,1659363544,Gandhinagar,fraud,5381.53518,744.8315643
3746.264352,Mobile,01-01-2024 17:04,8925916774,Begusarai,fraud,8145.028454,4398.764102
3380.33537,Mobile,16-02-2024 00:36,256596442,Varanasi,legitimate,4819.091095,1438.755724
1585.48178,Mobile,07-01-2024 02:31,1367242059,Mahbubnagar,fraud,4384.984599,2799.502819
9979.547694,Mobile,23-02-2024 04:19,5056646246,Cuttack,fraud,11968.01556,1988.467864
7412.114836,Mobile,07-03-2024 02:20,8632409095,Howrah,legitimate,16253.57228,8841.457448
100.3041166,Online,06-02-2024 01:45,5378011503,Nellore,legitimate,7209.616292,7109.312176
7085.194208,Branch,22-02-2024 07:42,5868602719,Bikaner,fraud,15782.97374,8697.779532
2409.994944,Branch,11-01-2024 22:13,1807201086,Sambhal,legitimate,6306.277006,3896.282062
9793.600395,Online,04-02-2024 16:26,4339139215,Aurangabad,legitimate,12996.39271,3202.792312
2406.2988,Online,12-02-2024 05:35,3696323479,Jaipur,fraud,6274.11203,3867.813229
4552.868023,Mobile,08-01-2024 08:21,1086817119,Bilaspur,fraud,4836.495161,283.6271377
4239.633403,Mobile,16-03-2024 04:12,8809778459,Shimoga,legitimate,11514.20573,7274.572324
2812.482185,Mobile,02-02-2024 01:06,3646830380,Bellary,legitimate,6375.229508,3562.747323
1146.080374,Branch,31-01-2024 08:13,8577266939,Solapur,fraud,4347.98603,3201.905655
6276.207314,Branch,19-02-2024 03:32,5210555067,Salem,fraud,12297.80386,6021.596547
7485.844305,Online,05-03-2024 12:53,2176533200,Bhind,fraud,11904.71843,4418.874126
5076.931862,Online,28-01-2024 22:18,9042586226,Panvel,fraud,14887.28121,9810.349345
1027.380201,Branch,12-02-2024 07:46,1068039710,Morbi,fraud,4654.285326,3626.905125
1817.892698,Branch,10-01-2024 07:27,3429591425,Junagadh,fraud,7995.461536,6177.568838
8435.142311,Online,31-01-2024 03:25,155149319,Burhanpur,fraud,11620.48821,3185.345896
2789.168495,Mobile,23-02-2024 20:32,5311123801,Baranagar,legitimate,12696.0588,9906.890304
3752.245032,Online,15-03-2024 12:23,1741788795,Varanasi,fraud,8258.844275,4506.599244
2381.124955,Mobile,08-02-2024 06:47,8336227906,Gudivada,legitimate,8759.000183,6377.875228
6271.718986,Mobile,23-01-2024 14:45,631710546,Coimbatore,legitimate,7626.263528,1354.544542
7905.628698,Mobile,21-01-2024 05:37,4778707143,Karawal Nagar,fraud,15262.56843,7356.939727
6464.53091,Online,07-03-2024 15:03,9296516687,Gurgaon,fraud,9229.710483,2765.179573
2909.381467,Online,29-02-2024 18:44,7552084729,Panchkula,fraud,7450.65267,4541.271203
5227.809224,Online,27-01-2024 18:31,2351980199,Raebareli,legitimate,14070.82654,8843.017317
4045.196871,Branch,09-01-2024 06:04,9618508689,Thrissur,fraud,13753.66677,9708.469897
6209.735367,Mobile,19-01-2024 01:19,1846973802,Hajipur,fraud,10512.99918,4303.263808
1441.049414,Online,11-01-2024 21:19,6283023848,Kavali,legitimate,9805.595827,8364.546413
5874.198684,Branch,06-01-2024 12:15,9007927854,Akola,legitimate,6502.35373,628.155046
8084.955364,Branch,05-03-2024 04:48,8001582237,Yamunanagar,fraud,16575.93826,8490.982895
1713.050828,Online,29-02-2024 00:32,4714722318,Shimla,fraud,8045.203017,6332.152189
3737.168214,Mobile,21-02-2024 11:36,1065783265,Mehsana,legitimate,8675.359281,4938.191067
212.4010832,Online,30-01-2024 22:09,1462136895,Bhimavaram,fraud,9123.041764,8910.640681
8564.242794,Online,18-02-2024 11:44,2272448517,Bellary,legitimate,17033.0813,8468.838503
4774.927759,Online,05-02-2024 10:20,9266705706,Dewas,fraud,7814.684209,3039.75645
1853.395726,Branch,14-03-2024 16:41,4550289285,Mira-Bhayandar,fraud,9789.130711,7935.734985
8929.534234,Branch,11-01-2024 09:23,6866167962,Ludhiana,legitimate,10014.49448,1084.960243
5614.701081,Online,28-01-2024 15:32,8728309745,Kumbakonam,legitimate,13860.06404,8245.362961
717.7012791,Online,11-03-2024 05:06,7527958838,Aurangabad,legitimate,7504.711898,6787.010618
3983.216046,Branch,01-02-2024 20:16,6126498005,Tumkur,fraud,4953.092723,969.8766762
1646.44503,Mobile,22-01-2024 18:25,8471175866,Thoothukudi,legitimate,8508.938747,6862.493717
4195.062482,Branch,03-02-2024 03:35,5471516309,Jaunpur,legitimate,10042.20332,5847.140839
2676.34232,Branch,07-03-2024 08:49,1049560058,Bhalswa Jahangir Pur,legitimate,8662.388321,5986.046001
2190.146831,Mobile,25-01-2024 22:12,6880498615,Surendranagar Dudhrej,legitimate,5169.699789,2979.552958
9163.334146,Branch,09-03-2024 23:18,8252099328,Pudukkottai,fraud,11901.65643,2738.32228
8982.436004,Online,06-03-2024 21:33,9614189180,Bhimavaram,fraud,16631.53361,7649.097609
1005.71969,Mobile,08-03-2024 20:26,9790407170,Visakhapatnam,fraud,3648.173152,2642.453462
4598.335612,Mobile,18-02-2024 23:36,3689418119,Lucknow,fraud,9116.331905,4517.996293
3414.411515,Online,15-03-2024 10:02,8509087067,Jhansi,legitimate,10392.8226,6978.411086
5238.909673,Branch,24-01-2024 10:39,7411287317,Danapur,fraud,6127.110561,888.2008881
1480.98922,Branch,11-02-2024 20:05,5505410322,Rajahmundry,fraud,7467.018208,5986.028988
9284.747604,Branch,01-01-2024 21:41,6719236099,Barasat,fraud,15219.57369,5934.826089
8117.757014,Branch,14-01-2024 05:28,707141473,Lucknow,fraud,14991.62125,6873.864238
100.1151841,Online,11-02-2024 02:52,5334660760,Bathinda,legitimate,3862.403328,3762.288144
4013.067223,Online,14-02-2024 13:52,5681188420,Gudivada,legitimate,8557.966986,4544.899763
4113.685969,Branch,25-01-2024 20:19,1276992914,Bharatpur,legitimate,7480.382177,3366.696208
8278.040377,Online,24-02-2024 04:35,2225429,Kavali,legitimate,16378.90602,8100.865647
757.9869252,Branch,03-02-2024 01:59,476154050,Ulhasnagar,legitimate,2151.03345,1393.046524
5458.574098,Mobile,26-01-2024 10:09,5772631235,Kozhikode,legitimate,15091.81824,9633.24414
4165.758067,Branch,04-03-2024 01:00,8523895611,Junagadh,legitimate,10550.63601,6384.877944
1947.043583,Online,14-02-2024 03:03,1335389248,Nagercoil,fraud,10827.42015,8880.376571
9226.554927,Branch,19-02-2024 21:44,4942147340,Haldia,fraud,13546.24636,4319.691437
9841.730316,Online,02-02-2024 12:19,3024939840,Nanded,legitimate,13231.29311,3389.562797
4041.870067,Online,16-01-2024 03:23,5952133915,Thiruvananthapuram,fraud,13059.05559,9017.18552
6349.944776,Online,07-02-2024 19:57,9931165093,Imphal,legitimate,7428.787761,1078.842986
777.7413214,Mobile,27-01-2024 18:28,6292728439,Aurangabad,legitimate,2037.102913,1259.361592
5404.169372,Branch,08-01-2024 23:01,2588103329,Bhilai,fraud,8467.70246,3063.533087
2599.125749,Branch,01-02-2024 04:04,4262063574,Bardhaman,fraud,12200.89807,9601.772319
9214.844868,Branch,20-01-2024 09:36,7207800731,Agartala,legitimate,15582.22411,6367.379238
861.8366961,Mobile,15-02-2024 21:43,4048679349,Sangli-Miraj & Kupwad,fraud,6448.354293,5586.517596
